,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.30,0.05,0.02,0.31,0.06,0.1
0.35,0.09,0.03,0.33,0.11,0.16
0.40,0.15,0.05,0.4,0.18,0.25
0.45,0.21,0.09,0.43,0.27,0.33
0.50,0.27,0.12,0.45,0.35,0.39
0.55,0.33,0.17,0.48,0.45,0.46
0.60,0.34,0.19,0.5,0.54,0.52
0.65,0.33,0.2,0.52,0.63,0.57
0.70,0.3,0.19,0.53,0.71,0.61
max
0.30,0.08,0.03,0.38,0.1,0.15
0.35,0.12,0.05,0.43,0.14,0.2
0.40,0.16,0.07,0.43,0.19,0.26
0.45,0.25,0.11,0.46,0.3,0.37
0.50,0.28,0.14,0.49,0.37,0.42
0.55,0.36,0.2,0.5,0.47,0.48
0.60,0.37,0.23,0.51,0.55,0.53
0.65,0.36,0.26,0.54,0.65,0.59
0.70,0.33,0.23,0.55,0.74,0.63
min
0.30,0.0,0.0,0.24,0.01,0.01
0.35,0.05,0.01,0.29,0.07,0.11
0.40,0.13,0.04,0.37,0.16,0.23
0.45,0.19,0.08,0.39,0.25,0.3
0.50,0.24,0.1,0.43,0.33,0.37
0.55,0.29,0.12,0.46,0.41,0.44
0.60,0.33,0.16,0.49,0.53,0.51
0.65,0.31,0.18,0.5,0.62,0.56
0.70,0.29,0.17,0.51,0.68,0.59
std
0.30,0.03,0.01,0.04,0.03,0.04
0.35,0.02,0.01,0.05,0.03,0.03
0.40,0.01,0.01,0.02,0.01,0.01
0.45,0.02,0.01,0.02,0.02,0.02
0.50,0.01,0.01,0.02,0.01,0.01
0.55,0.02,0.03,0.02,0.02,0.01
0.60,0.01,0.02,0.01,0.01,0.01
0.65,0.02,0.03,0.01,0.01,0.01
0.70,0.02,0.02,0.02,0.02,0.01
test finished in 1712.34 seconds
